xmin	xmax	key	clickSelects.variable	clickSelects.value	showSelected.variable	showSelected.value	group
1991.5	1992.5	1992 1987	year	1992	year	1987	1693
1992.5	1993.5	1993 1987	year	1993	year	1987	1745
1993.5	1994.5	1994 1987	year	1994	year	1987	1797
1994.5	1995.5	1995 1987	year	1995	year	1987	1849
1995.5	1996.5	1996 1987	year	1996	year	1987	1901
1996.5	1997.5	1997 1987	year	1997	year	1987	1953
1997.5	1998.5	1998 1987	year	1998	year	1987	2005
1998.5	1999.5	1999 1987	year	1999	year	1987	2057
1999.5	2000.5	2000 1987	year	2000	year	1987	2109
2000.5	2001.5	2001 1987	year	2001	year	1987	2161
2001.5	2002.5	2002 1987	year	2002	year	1987	2213
2002.5	2003.5	2003 1987	year	2003	year	1987	2265
2003.5	2004.5	2004 1987	year	2004	year	1987	2317
2004.5	2005.5	2005 1987	year	2005	year	1987	2369
2005.5	2006.5	2006 1987	year	2006	year	1987	2421
2006.5	2007.5	2007 1987	year	2007	year	1987	2473
2007.5	2008.5	2008 1987	year	2008	year	1987	2525
2008.5	2009.5	2009 1987	year	2009	year	1987	2577
2009.5	2010.5	2010 1987	year	2010	year	1987	2629
2010.5	2011.5	2011 1987	year	2011	year	1987	2681
2011.5	2012.5	2012 1987	year	2012	year	1987	2733
1959.5	1960.5	1960 1988	year	1960	year	1988	29
1960.5	1961.5	1961 1988	year	1961	year	1988	81
1961.5	1962.5	1962 1988	year	1962	year	1988	133
1962.5	1963.5	1963 1988	year	1963	year	1988	185
1963.5	1964.5	1964 1988	year	1964	year	1988	237
1964.5	1965.5	1965 1988	year	1965	year	1988	289
1965.5	1966.5	1966 1988	year	1966	year	1988	341
1966.5	1967.5	1967 1988	year	1967	year	1988	393
1967.5	1968.5	1968 1988	year	1968	year	1988	445
1968.5	1969.5	1969 1988	year	1969	year	1988	497
1969.5	1970.5	1970 1988	year	1970	year	1988	549
1970.5	1971.5	1971 1988	year	1971	year	1988	601
1971.5	1972.5	1972 1988	year	1972	year	1988	653
1972.5	1973.5	1973 1988	year	1973	year	1988	705
1973.5	1974.5	1974 1988	year	1974	year	1988	757
1974.5	1975.5	1975 1988	year	1975	year	1988	809
1975.5	1976.5	1976 1988	year	1976	year	1988	861
1976.5	1977.5	1977 1988	year	1977	year	1988	913
1977.5	1978.5	1978 1988	year	1978	year	1988	965
1978.5	1979.5	1979 1988	year	1979	year	1988	1017
1979.5	1980.5	1980 1988	year	1980	year	1988	1069
1980.5	1981.5	1981 1988	year	1981	year	1988	1121
1981.5	1982.5	1982 1988	year	1982	year	1988	1173
1982.5	1983.5	1983 1988	year	1983	year	1988	1225
1983.5	1984.5	1984 1988	year	1984	year	1988	1277
1984.5	1985.5	1985 1988	year	1985	year	1988	1329
1985.5	1986.5	1986 1988	year	1986	year	1988	1381
1986.5	1987.5	1987 1988	year	1987	year	1988	1433
1987.5	1988.5	1	year	1988	year	1988	1
1988.5	1989.5	1989 1988	year	1989	year	1988	1538
1989.5	1990.5	1990 1988	year	1990	year	1988	1590
1990.5	1991.5	1991 1988	year	1991	year	1988	1642
1991.5	1992.5	1992 1988	year	1992	year	1988	1694
1992.5	1993.5	1993 1988	year	1993	year	1988	1746
1993.5	1994.5	1994 1988	year	1994	year	1988	1798
1994.5	1995.5	1995 1988	year	1995	year	1988	1850
1995.5	1996.5	1996 1988	year	1996	year	1988	1902
1996.5	1997.5	1997 1988	year	1997	year	1988	1954
1997.5	1998.5	1998 1988	year	1998	year	1988	2006
1998.5	1999.5	1999 1988	year	1999	year	1988	2058
1999.5	2000.5	2000 1988	year	2000	year	1988	2110
2000.5	2001.5	2001 1988	year	2001	year	1988	2162
2001.5	2002.5	2002 1988	year	2002	year	1988	2214
2002.5	2003.5	2003 1988	year	2003	year	1988	2266
2003.5	2004.5	2004 1988	year	2004	year	1988	2318
2004.5	2005.5	2005 1988	year	2005	year	1988	2370
2005.5	2006.5	2006 1988	year	2006	year	1988	2422
2006.5	2007.5	2007 1988	year	2007	year	1988	2474
2007.5	2008.5	2008 1988	year	2008	year	1988	2526
2008.5	2009.5	2009 1988	year	2009	year	1988	2578
2009.5	2010.5	2010 1988	year	2010	year	1988	2630
2010.5	2011.5	2011 1988	year	2011	year	1988	2682
2011.5	2012.5	2012 1988	year	2012	year	1988	2734
1959.5	1960.5	1960 1989	year	1960	year	1989	30
1960.5	1961.5	1961 1989	year	1961	year	1989	82
1961.5	1962.5	1962 1989	year	1962	year	1989	134
1962.5	1963.5	1963 1989	year	1963	year	1989	186
1963.5	1964.5	1964 1989	year	1964	year	1989	238
1964.5	1965.5	1965 1989	year	1965	year	1989	290
1965.5	1966.5	1966 1989	year	1966	year	1989	342
1966.5	1967.5	1967 1989	year	1967	year	1989	394
1967.5	1968.5	1968 1989	year	1968	year	1989	446
1968.5	1969.5	1969 1989	year	1969	year	1989	498
1969.5	1970.5	1970 1989	year	1970	year	1989	550
1970.5	1971.5	1971 1989	year	1971	year	1989	602
1971.5	1972.5	1972 1989	year	1972	year	1989	654
1972.5	1973.5	1973 1989	year	1973	year	1989	706
1973.5	1974.5	1974 1989	year	1974	year	1989	758
1974.5	1975.5	1975 1989	year	1975	year	1989	810
1975.5	1976.5	1976 1989	year	1976	year	1989	862
1976.5	1977.5	1977 1989	year	1977	year	1989	914
1977.5	1978.5	1978 1989	year	1978	year	1989	966
1978.5	1979.5	1979 1989	year	1979	year	1989	1018
1979.5	1980.5	1980 1989	year	1980	year	1989	1070
1980.5	1981.5	1981 1989	year	1981	year	1989	1122
1981.5	1982.5	1982 1989	year	1982	year	1989	1174
1982.5	1983.5	1983 1989	year	1983	year	1989	1226
1983.5	1984.5	1984 1989	year	1984	year	1989	1278
1984.5	1985.5	1985 1989	year	1985	year	1989	1330
1985.5	1986.5	1986 1989	year	1986	year	1989	1382
1986.5	1987.5	1987 1989	year	1987	year	1989	1434
1987.5	1988.5	1988 1989	year	1988	year	1989	1486
1988.5	1989.5	1	year	1989	year	1989	1
1989.5	1990.5	1990 1989	year	1990	year	1989	1591
1990.5	1991.5	1991 1989	year	1991	year	1989	1643
1991.5	1992.5	1992 1989	year	1992	year	1989	1695
1992.5	1993.5	1993 1989	year	1993	year	1989	1747
1993.5	1994.5	1994 1989	year	1994	year	1989	1799
1994.5	1995.5	1995 1989	year	1995	year	1989	1851
1995.5	1996.5	1996 1989	year	1996	year	1989	1903
1996.5	1997.5	1997 1989	year	1997	year	1989	1955
1997.5	1998.5	1998 1989	year	1998	year	1989	2007
1998.5	1999.5	1999 1989	year	1999	year	1989	2059
1999.5	2000.5	2000 1989	year	2000	year	1989	2111
2000.5	2001.5	2001 1989	year	2001	year	1989	2163
2001.5	2002.5	2002 1989	year	2002	year	1989	2215
2002.5	2003.5	2003 1989	year	2003	year	1989	2267
2003.5	2004.5	2004 1989	year	2004	year	1989	2319
2004.5	2005.5	2005 1989	year	2005	year	1989	2371
2005.5	2006.5	2006 1989	year	2006	year	1989	2423
2006.5	2007.5	2007 1989	year	2007	year	1989	2475
2007.5	2008.5	2008 1989	year	2008	year	1989	2527
2008.5	2009.5	2009 1989	year	2009	year	1989	2579
2009.5	2010.5	2010 1989	year	2010	year	1989	2631
2010.5	2011.5	2011 1989	year	2011	year	1989	2683
2011.5	2012.5	2012 1989	year	2012	year	1989	2735
1959.5	1960.5	1960 1990	year	1960	year	1990	31
1960.5	1961.5	1961 1990	year	1961	year	1990	83
1961.5	1962.5	1962 1990	year	1962	year	1990	135
1962.5	1963.5	1963 1990	year	1963	year	1990	187
1963.5	1964.5	1964 1990	year	1964	year	1990	239
1964.5	1965.5	1965 1990	year	1965	year	1990	291
1965.5	1966.5	1966 1990	year	1966	year	1990	343
1966.5	1967.5	1967 1990	year	1967	year	1990	395
1967.5	1968.5	1968 1990	year	1968	year	1990	447
1968.5	1969.5	1969 1990	year	1969	year	1990	499
1969.5	1970.5	1970 1990	year	1970	year	1990	551
1970.5	1971.5	1971 1990	year	1971	year	1990	603
1971.5	1972.5	1972 1990	year	1972	year	1990	655
1972.5	1973.5	1973 1990	year	1973	year	1990	707
1973.5	1974.5	1974 1990	year	1974	year	1990	759
1974.5	1975.5	1975 1990	year	1975	year	1990	811
1975.5	1976.5	1976 1990	year	1976	year	1990	863
1976.5	1977.5	1977 1990	year	1977	year	1990	915
1977.5	1978.5	1978 1990	year	1978	year	1990	967
1978.5	1979.5	1979 1990	year	1979	year	1990	1019
1979.5	1980.5	1980 1990	year	1980	year	1990	1071
1980.5	1981.5	1981 1990	year	1981	year	1990	1123
1981.5	1982.5	1982 1990	year	1982	year	1990	1175
1982.5	1983.5	1983 1990	year	1983	year	1990	1227
1983.5	1984.5	1984 1990	year	1984	year	1990	1279
1984.5	1985.5	1985 1990	year	1985	year	1990	1331
1985.5	1986.5	1986 1990	year	1986	year	1990	1383
1986.5	1987.5	1987 1990	year	1987	year	1990	1435
1987.5	1988.5	1988 1990	year	1988	year	1990	1487
1988.5	1989.5	1989 1990	year	1989	year	1990	1539
1989.5	1990.5	1	year	1990	year	1990	1
1990.5	1991.5	1991 1990	year	1991	year	1990	1644
1991.5	1992.5	1992 1990	year	1992	year	1990	1696
1992.5	1993.5	1993 1990	year	1993	year	1990	1748
1993.5	1994.5	1994 1990	year	1994	year	1990	1800
1994.5	1995.5	1995 1990	year	1995	year	1990	1852
1995.5	1996.5	1996 1990	year	1996	year	1990	1904
1996.5	1997.5	1997 1990	year	1997	year	1990	1956
1997.5	1998.5	1998 1990	year	1998	year	1990	2008
1998.5	1999.5	1999 1990	year	1999	year	1990	2060
1999.5	2000.5	2000 1990	year	2000	year	1990	2112
2000.5	2001.5	2001 1990	year	2001	year	1990	2164
2001.5	2002.5	2002 1990	year	2002	year	1990	2216
2002.5	2003.5	2003 1990	year	2003	year	1990	2268
2003.5	2004.5	2004 1990	year	2004	year	1990	2320
2004.5	2005.5	2005 1990	year	2005	year	1990	2372
2005.5	2006.5	2006 1990	year	2006	year	1990	2424
2006.5	2007.5	2007 1990	year	2007	year	1990	2476
2007.5	2008.5	2008 1990	year	2008	year	1990	2528
2008.5	2009.5	2009 1990	year	2009	year	1990	2580
2009.5	2010.5	2010 1990	year	2010	year	1990	2632
2010.5	2011.5	2011 1990	year	2011	year	1990	2684
2011.5	2012.5	2012 1990	year	2012	year	1990	2736
1959.5	1960.5	1960 1991	year	1960	year	1991	32
1960.5	1961.5	1961 1991	year	1961	year	1991	84
1961.5	1962.5	1962 1991	year	1962	year	1991	136
1962.5	1963.5	1963 1991	year	1963	year	1991	188
1963.5	1964.5	1964 1991	year	1964	year	1991	240
1964.5	1965.5	1965 1991	year	1965	year	1991	292
1965.5	1966.5	1966 1991	year	1966	year	1991	344
1966.5	1967.5	1967 1991	year	1967	year	1991	396
1967.5	1968.5	1968 1991	year	1968	year	1991	448
1968.5	1969.5	1969 1991	year	1969	year	1991	500
1969.5	1970.5	1970 1991	year	1970	year	1991	552
1970.5	1971.5	1971 1991	year	1971	year	1991	604
1971.5	1972.5	1972 1991	year	1972	year	1991	656
1972.5	1973.5	1973 1991	year	1973	year	1991	708
1973.5	1974.5	1974 1991	year	1974	year	1991	760
1974.5	1975.5	1975 1991	year	1975	year	1991	812
1975.5	1976.5	1976 1991	year	1976	year	1991	864
1976.5	1977.5	1977 1991	year	1977	year	1991	916
1977.5	1978.5	1978 1991	year	1978	year	1991	968
1978.5	1979.5	1979 1991	year	1979	year	1991	1020
1979.5	1980.5	1980 1991	year	1980	year	1991	1072
1980.5	1981.5	1981 1991	year	1981	year	1991	1124
1981.5	1982.5	1982 1991	year	1982	year	1991	1176
1982.5	1983.5	1983 1991	year	1983	year	1991	1228
1983.5	1984.5	1984 1991	year	1984	year	1991	1280
1984.5	1985.5	1985 1991	year	1985	year	1991	1332
1985.5	1986.5	1986 1991	year	1986	year	1991	1384
1986.5	1987.5	1987 1991	year	1987	year	1991	1436
1987.5	1988.5	1988 1991	year	1988	year	1991	1488
1988.5	1989.5	1989 1991	year	1989	year	1991	1540
1989.5	1990.5	1990 1991	year	1990	year	1991	1592
1990.5	1991.5	1	year	1991	year	1991	1
1991.5	1992.5	1992 1991	year	1992	year	1991	1697
1992.5	1993.5	1993 1991	year	1993	year	1991	1749
1993.5	1994.5	1994 1991	year	1994	year	1991	1801
1994.5	1995.5	1995 1991	year	1995	year	1991	1853
1995.5	1996.5	1996 1991	year	1996	year	1991	1905
1996.5	1997.5	1997 1991	year	1997	year	1991	1957
1997.5	1998.5	1998 1991	year	1998	year	1991	2009
1998.5	1999.5	1999 1991	year	1999	year	1991	2061
1999.5	2000.5	2000 1991	year	2000	year	1991	2113
2000.5	2001.5	2001 1991	year	2001	year	1991	2165
2001.5	2002.5	2002 1991	year	2002	year	1991	2217
2002.5	2003.5	2003 1991	year	2003	year	1991	2269
2003.5	2004.5	2004 1991	year	2004	year	1991	2321
2004.5	2005.5	2005 1991	year	2005	year	1991	2373
2005.5	2006.5	2006 1991	year	2006	year	1991	2425
2006.5	2007.5	2007 1991	year	2007	year	1991	2477
2007.5	2008.5	2008 1991	year	2008	year	1991	2529
2008.5	2009.5	2009 1991	year	2009	year	1991	2581
2009.5	2010.5	2010 1991	year	2010	year	1991	2633
2010.5	2011.5	2011 1991	year	2011	year	1991	2685
2011.5	2012.5	2012 1991	year	2012	year	1991	2737
1959.5	1960.5	1960 1992	year	1960	year	1992	33
1960.5	1961.5	1961 1992	year	1961	year	1992	85
1961.5	1962.5	1962 1992	year	1962	year	1992	137
1962.5	1963.5	1963 1992	year	1963	year	1992	189
1963.5	1964.5	1964 1992	year	1964	year	1992	241
1964.5	1965.5	1965 1992	year	1965	year	1992	293
1965.5	1966.5	1966 1992	year	1966	year	1992	345
1966.5	1967.5	1967 1992	year	1967	year	1992	397
1967.5	1968.5	1968 1992	year	1968	year	1992	449
1968.5	1969.5	1969 1992	year	1969	year	1992	501
1969.5	1970.5	1970 1992	year	1970	year	1992	553
1970.5	1971.5	1971 1992	year	1971	year	1992	605
1971.5	1972.5	1972 1992	year	1972	year	1992	657
1972.5	1973.5	1973 1992	year	1973	year	1992	709
1973.5	1974.5	1974 1992	year	1974	year	1992	761
1974.5	1975.5	1975 1992	year	1975	year	1992	813
1975.5	1976.5	1976 1992	year	1976	year	1992	865
1976.5	1977.5	1977 1992	year	1977	year	1992	917
1977.5	1978.5	1978 1992	year	1978	year	1992	969
1978.5	1979.5	1979 1992	year	1979	year	1992	1021
1979.5	1980.5	1980 1992	year	1980	year	1992	1073
1980.5	1981.5	1981 1992	year	1981	year	1992	1125
1981.5	1982.5	1982 1992	year	1982	year	1992	1177
1982.5	1983.5	1983 1992	year	1983	year	1992	1229
1983.5	1984.5	1984 1992	year	1984	year	1992	1281
1984.5	1985.5	1985 1992	year	1985	year	1992	1333
1985.5	1986.5	1986 1992	year	1986	year	1992	1385
1986.5	1987.5	1987 1992	year	1987	year	1992	1437
1987.5	1988.5	1988 1992	year	1988	year	1992	1489
1988.5	1989.5	1989 1992	year	1989	year	1992	1541
1989.5	1990.5	1990 1992	year	1990	year	1992	1593
1990.5	1991.5	1991 1992	year	1991	year	1992	1645
1991.5	1992.5	1	year	1992	year	1992	1
1992.5	1993.5	1993 1992	year	1993	year	1992	1750
1993.5	1994.5	1994 1992	year	1994	year	1992	1802
1994.5	1995.5	1995 1992	year	1995	year	1992	1854
1995.5	1996.5	1996 1992	year	1996	year	1992	1906
1996.5	1997.5	1997 1992	year	1997	year	1992	1958
1997.5	1998.5	1998 1992	year	1998	year	1992	2010
1998.5	1999.5	1999 1992	year	1999	year	1992	2062
1999.5	2000.5	2000 1992	year	2000	year	1992	2114
2000.5	2001.5	2001 1992	year	2001	year	1992	2166
2001.5	2002.5	2002 1992	year	2002	year	1992	2218
2002.5	2003.5	2003 1992	year	2003	year	1992	2270
2003.5	2004.5	2004 1992	year	2004	year	1992	2322
2004.5	2005.5	2005 1992	year	2005	year	1992	2374
2005.5	2006.5	2006 1992	year	2006	year	1992	2426
2006.5	2007.5	2007 1992	year	2007	year	1992	2478
2007.5	2008.5	2008 1992	year	2008	year	1992	2530
2008.5	2009.5	2009 1992	year	2009	year	1992	2582
2009.5	2010.5	2010 1992	year	2010	year	1992	2634
2010.5	2011.5	2011 1992	year	2011	year	1992	2686
2011.5	2012.5	2012 1992	year	2012	year	1992	2738
1959.5	1960.5	1960 1993	year	1960	year	1993	34
1960.5	1961.5	1961 1993	year	1961	year	1993	86
1961.5	1962.5	1962 1993	year	1962	year	1993	138
1962.5	1963.5	1963 1993	year	1963	year	1993	190
1963.5	1964.5	1964 1993	year	1964	year	1993	242
1964.5	1965.5	1965 1993	year	1965	year	1993	294
1965.5	1966.5	1966 1993	year	1966	year	1993	346
1966.5	1967.5	1967 1993	year	1967	year	1993	398
1967.5	1968.5	1968 1993	year	1968	year	1993	450
1968.5	1969.5	1969 1993	year	1969	year	1993	502
1969.5	1970.5	1970 1993	year	1970	year	1993	554
1970.5	1971.5	1971 1993	year	1971	year	1993	606
1971.5	1972.5	1972 1993	year	1972	year	1993	658
1972.5	1973.5	1973 1993	year	1973	year	1993	710
1973.5	1974.5	1974 1993	year	1974	year	1993	762
1974.5	1975.5	1975 1993	year	1975	year	1993	814
1975.5	1976.5	1976 1993	year	1976	year	1993	866
1976.5	1977.5	1977 1993	year	1977	year	1993	918
1977.5	1978.5	1978 1993	year	1978	year	1993	970
1978.5	1979.5	1979 1993	year	1979	year	1993	1022
1979.5	1980.5	1980 1993	year	1980	year	1993	1074
1980.5	1981.5	1981 1993	year	1981	year	1993	1126
1981.5	1982.5	1982 1993	year	1982	year	1993	1178
1982.5	1983.5	1983 1993	year	1983	year	1993	1230
1983.5	1984.5	1984 1993	year	1984	year	1993	1282
1984.5	1985.5	1985 1993	year	1985	year	1993	1334
1985.5	1986.5	1986 1993	year	1986	year	1993	1386
1986.5	1987.5	1987 1993	year	1987	year	1993	1438
1987.5	1988.5	1988 1993	year	1988	year	1993	1490
1988.5	1989.5	1989 1993	year	1989	year	1993	1542
1989.5	1990.5	1990 1993	year	1990	year	1993	1594
1990.5	1991.5	1991 1993	year	1991	year	1993	1646
1991.5	1992.5	1992 1993	year	1992	year	1993	1698
1992.5	1993.5	1	year	1993	year	1993	1
1993.5	1994.5	1994 1993	year	1994	year	1993	1803
1994.5	1995.5	1995 1993	year	1995	year	1993	1855
1995.5	1996.5	1996 1993	year	1996	year	1993	1907
1996.5	1997.5	1997 1993	year	1997	year	1993	1959
1997.5	1998.5	1998 1993	year	1998	year	1993	2011
1998.5	1999.5	1999 1993	year	1999	year	1993	2063
1999.5	2000.5	2000 1993	year	2000	year	1993	2115
2000.5	2001.5	2001 1993	year	2001	year	1993	2167
2001.5	2002.5	2002 1993	year	2002	year	1993	2219
2002.5	2003.5	2003 1993	year	2003	year	1993	2271
2003.5	2004.5	2004 1993	year	2004	year	1993	2323
2004.5	2005.5	2005 1993	year	2005	year	1993	2375
2005.5	2006.5	2006 1993	year	2006	year	1993	2427
2006.5	2007.5	2007 1993	year	2007	year	1993	2479
2007.5	2008.5	2008 1993	year	2008	year	1993	2531
2008.5	2009.5	2009 1993	year	2009	year	1993	2583
2009.5	2010.5	2010 1993	year	2010	year	1993	2635
2010.5	2011.5	2011 1993	year	2011	year	1993	2687
2011.5	2012.5	2012 1993	year	2012	year	1993	2739
1959.5	1960.5	1960 1994	year	1960	year	1994	35
1960.5	1961.5	1961 1994	year	1961	year	1994	87
1961.5	1962.5	1962 1994	year	1962	year	1994	139
1962.5	1963.5	1963 1994	year	1963	year	1994	191
1963.5	1964.5	1964 1994	year	1964	year	1994	243
1964.5	1965.5	1965 1994	year	1965	year	1994	295
1965.5	1966.5	1966 1994	year	1966	year	1994	347
1966.5	1967.5	1967 1994	year	1967	year	1994	399
1967.5	1968.5	1968 1994	year	1968	year	1994	451
1968.5	1969.5	1969 1994	year	1969	year	1994	503
1969.5	1970.5	1970 1994	year	1970	year	1994	555
1970.5	1971.5	1971 1994	year	1971	year	1994	607
1971.5	1972.5	1972 1994	year	1972	year	1994	659
1972.5	1973.5	1973 1994	year	1973	year	1994	711
1973.5	1974.5	1974 1994	year	1974	year	1994	763
1974.5	1975.5	1975 1994	year	1975	year	1994	815
1975.5	1976.5	1976 1994	year	1976	year	1994	867
1976.5	1977.5	1977 1994	year	1977	year	1994	919
1977.5	1978.5	1978 1994	year	1978	year	1994	971
1978.5	1979.5	1979 1994	year	1979	year	1994	1023
1979.5	1980.5	1980 1994	year	1980	year	1994	1075
1980.5	1981.5	1981 1994	year	1981	year	1994	1127
1981.5	1982.5	1982 1994	year	1982	year	1994	1179
1982.5	1983.5	1983 1994	year	1983	year	1994	1231
1983.5	1984.5	1984 1994	year	1984	year	1994	1283
1984.5	1985.5	1985 1994	year	1985	year	1994	1335
1985.5	1986.5	1986 1994	year	1986	year	1994	1387
1986.5	1987.5	1987 1994	year	1987	year	1994	1439
1987.5	1988.5	1988 1994	year	1988	year	1994	1491
1988.5	1989.5	1989 1994	year	1989	year	1994	1543
1989.5	1990.5	1990 1994	year	1990	year	1994	1595
1990.5	1991.5	1991 1994	year	1991	year	1994	1647
1991.5	1992.5	1992 1994	year	1992	year	1994	1699
1992.5	1993.5	1993 1994	year	1993	year	1994	1751
1993.5	1994.5	1	year	1994	year	1994	1
1994.5	1995.5	1995 1994	year	1995	year	1994	1856
1995.5	1996.5	1996 1994	year	1996	year	1994	1908
1996.5	1997.5	1997 1994	year	1997	year	1994	1960
1997.5	1998.5	1998 1994	year	1998	year	1994	2012
1998.5	1999.5	1999 1994	year	1999	year	1994	2064
1999.5	2000.5	2000 1994	year	2000	year	1994	2116
2000.5	2001.5	2001 1994	year	2001	year	1994	2168
2001.5	2002.5	2002 1994	year	2002	year	1994	2220
2002.5	2003.5	2003 1994	year	2003	year	1994	2272
2003.5	2004.5	2004 1994	year	2004	year	1994	2324
2004.5	2005.5	2005 1994	year	2005	year	1994	2376
2005.5	2006.5	2006 1994	year	2006	year	1994	2428
2006.5	2007.5	2007 1994	year	2007	year	1994	2480
2007.5	2008.5	2008 1994	year	2008	year	1994	2532
2008.5	2009.5	2009 1994	year	2009	year	1994	2584
2009.5	2010.5	2010 1994	year	2010	year	1994	2636
2010.5	2011.5	2011 1994	year	2011	year	1994	2688
2011.5	2012.5	2012 1994	year	2012	year	1994	2740
1959.5	1960.5	1960 1995	year	1960	year	1995	36
1960.5	1961.5	1961 1995	year	1961	year	1995	88
1961.5	1962.5	1962 1995	year	1962	year	1995	140
1962.5	1963.5	1963 1995	year	1963	year	1995	192
1963.5	1964.5	1964 1995	year	1964	year	1995	244
1964.5	1965.5	1965 1995	year	1965	year	1995	296
1965.5	1966.5	1966 1995	year	1966	year	1995	348
1966.5	1967.5	1967 1995	year	1967	year	1995	400
1967.5	1968.5	1968 1995	year	1968	year	1995	452
1968.5	1969.5	1969 1995	year	1969	year	1995	504
1969.5	1970.5	1970 1995	year	1970	year	1995	556
1970.5	1971.5	1971 1995	year	1971	year	1995	608
1971.5	1972.5	1972 1995	year	1972	year	1995	660
1972.5	1973.5	1973 1995	year	1973	year	1995	712
1973.5	1974.5	1974 1995	year	1974	year	1995	764
1974.5	1975.5	1975 1995	year	1975	year	1995	816
1975.5	1976.5	1976 1995	year	1976	year	1995	868
1976.5	1977.5	1977 1995	year	1977	year	1995	920
1977.5	1978.5	1978 1995	year	1978	year	1995	972
1978.5	1979.5	1979 1995	year	1979	year	1995	1024
1979.5	1980.5	1980 1995	year	1980	year	1995	1076
1980.5	1981.5	1981 1995	year	1981	year	1995	1128
1981.5	1982.5	1982 1995	year	1982	year	1995	1180
1982.5	1983.5	1983 1995	year	1983	year	1995	1232
1983.5	1984.5	1984 1995	year	1984	year	1995	1284
1984.5	1985.5	1985 1995	year	1985	year	1995	1336
1985.5	1986.5	1986 1995	year	1986	year	1995	1388
1986.5	1987.5	1987 1995	year	1987	year	1995	1440
1987.5	1988.5	1988 1995	year	1988	year	1995	1492
1988.5	1989.5	1989 1995	year	1989	year	1995	1544
1989.5	1990.5	1990 1995	year	1990	year	1995	1596
1990.5	1991.5	1991 1995	year	1991	year	1995	1648
1991.5	1992.5	1992 1995	year	1992	year	1995	1700
1992.5	1993.5	1993 1995	year	1993	year	1995	1752
1993.5	1994.5	1994 1995	year	1994	year	1995	1804
1994.5	1995.5	1	year	1995	year	1995	1
1995.5	1996.5	1996 1995	year	1996	year	1995	1909
1996.5	1997.5	1997 1995	year	1997	year	1995	1961
1997.5	1998.5	1998 1995	year	1998	year	1995	2013
1998.5	1999.5	1999 1995	year	1999	year	1995	2065
1999.5	2000.5	2000 1995	year	2000	year	1995	2117
2000.5	2001.5	2001 1995	year	2001	year	1995	2169
2001.5	2002.5	2002 1995	year	2002	year	1995	2221
2002.5	2003.5	2003 1995	year	2003	year	1995	2273
2003.5	2004.5	2004 1995	year	2004	year	1995	2325
2004.5	2005.5	2005 1995	year	2005	year	1995	2377
2005.5	2006.5	2006 1995	year	2006	year	1995	2429
2006.5	2007.5	2007 1995	year	2007	year	1995	2481
2007.5	2008.5	2008 1995	year	2008	year	1995	2533
2008.5	2009.5	2009 1995	year	2009	year	1995	2585
2009.5	2010.5	2010 1995	year	2010	year	1995	2637
2010.5	2011.5	2011 1995	year	2011	year	1995	2689
2011.5	2012.5	2012 1995	year	2012	year	1995	2741
1959.5	1960.5	1960 1996	year	1960	year	1996	37
1960.5	1961.5	1961 1996	year	1961	year	1996	89
1961.5	1962.5	1962 1996	year	1962	year	1996	141
1962.5	1963.5	1963 1996	year	1963	year	1996	193
1963.5	1964.5	1964 1996	year	1964	year	1996	245
1964.5	1965.5	1965 1996	year	1965	year	1996	297
1965.5	1966.5	1966 1996	year	1966	year	1996	349
1966.5	1967.5	1967 1996	year	1967	year	1996	401
1967.5	1968.5	1968 1996	year	1968	year	1996	453
1968.5	1969.5	1969 1996	year	1969	year	1996	505
1969.5	1970.5	1970 1996	year	1970	year	1996	557
1970.5	1971.5	1971 1996	year	1971	year	1996	609
1971.5	1972.5	1972 1996	year	1972	year	1996	661
1972.5	1973.5	1973 1996	year	1973	year	1996	713
1973.5	1974.5	1974 1996	year	1974	year	1996	765
1974.5	1975.5	1975 1996	year	1975	year	1996	817
1975.5	1976.5	1976 1996	year	1976	year	1996	869
1976.5	1977.5	1977 1996	year	1977	year	1996	921
1977.5	1978.5	1978 1996	year	1978	year	1996	973
1978.5	1979.5	1979 1996	year	1979	year	1996	1025
1979.5	1980.5	1980 1996	year	1980	year	1996	1077
1980.5	1981.5	1981 1996	year	1981	year	1996	1129
1981.5	1982.5	1982 1996	year	1982	year	1996	1181
1982.5	1983.5	1983 1996	year	1983	year	1996	1233
1983.5	1984.5	1984 1996	year	1984	year	1996	1285
1984.5	1985.5	1985 1996	year	1985	year	1996	1337
1985.5	1986.5	1986 1996	year	1986	year	1996	1389
1986.5	1987.5	1987 1996	year	1987	year	1996	1441
1987.5	1988.5	1988 1996	year	1988	year	1996	1493
1988.5	1989.5	1989 1996	year	1989	year	1996	1545
1989.5	1990.5	1990 1996	year	1990	year	1996	1597
1990.5	1991.5	1991 1996	year	1991	year	1996	1649
1991.5	1992.5	1992 1996	year	1992	year	1996	1701
1992.5	1993.5	1993 1996	year	1993	year	1996	1753
1993.5	1994.5	1994 1996	year	1994	year	1996	1805
1994.5	1995.5	1995 1996	year	1995	year	1996	1857
1995.5	1996.5	1	year	1996	year	1996	1
1996.5	1997.5	1997 1996	year	1997	year	1996	1962
1997.5	1998.5	1998 1996	year	1998	year	1996	2014
1998.5	1999.5	1999 1996	year	1999	year	1996	2066
1999.5	2000.5	2000 1996	year	2000	year	1996	2118
2000.5	2001.5	2001 1996	year	2001	year	1996	2170
2001.5	2002.5	2002 1996	year	2002	year	1996	2222
